,labels,x,y
9744,FOLLICLE,36517,14546
9745,FOLLICLE,36568,14478
9746,FOLLICLE,36568,14428
9747,FOLLICLE,36601,14394
9748,FOLLICLE,36618,14360
9749,FOLLICLE,36618,14326
9750,FOLLICLE,36635,14293
9751,FOLLICLE,36652,14276
9752,FOLLICLE,36686,14208
9753,FOLLICLE,36686,14175
9754,FOLLICLE,36686,14141
9755,FOLLICLE,36703,14090
9756,FOLLICLE,36736,14023
9757,FOLLICLE,36736,13972
9758,FOLLICLE,36753,13888
9759,FOLLICLE,36753,13854
9760,FOLLICLE,36753,13820
9761,FOLLICLE,36753,13770
9762,FOLLICLE,36753,13736
9763,FOLLICLE,36753,13702
9764,FOLLICLE,36753,13668
9765,FOLLICLE,36753,13618
9766,FOLLICLE,36753,13601
9767,FOLLICLE,36753,13567
9768,FOLLICLE,36753,13533
9769,FOLLICLE,36753,13516
9770,FOLLICLE,36753,13466
9771,FOLLICLE,36753,13449
9772,FOLLICLE,36753,13398
9773,FOLLICLE,36736,13348
9774,FOLLICLE,36720,13331
9775,FOLLICLE,36720,13297
9776,FOLLICLE,36686,13246
9777,FOLLICLE,36669,13213
9778,FOLLICLE,36669,13196
9779,FOLLICLE,36652,13162
9780,FOLLICLE,36618,13128
9781,FOLLICLE,36618,13111
9782,FOLLICLE,36585,13078
9783,FOLLICLE,36585,13061
9784,FOLLICLE,36568,13027
9785,FOLLICLE,36568,13010
9786,FOLLICLE,36534,12976
9787,FOLLICLE,36517,12960
9788,FOLLICLE,36517,12926
9789,FOLLICLE,36483,12909
9790,FOLLICLE,36466,12892
9791,FOLLICLE,36450,12858
9792,FOLLICLE,36433,12841
9793,FOLLICLE,36416,12825
9794,FOLLICLE,36382,12808
9795,FOLLICLE,36382,12791
9796,FOLLICLE,36365,12774
9797,FOLLICLE,36331,12757
9798,FOLLICLE,36315,12740
9799,FOLLICLE,36315,12723
9800,FOLLICLE,36298,12706
9801,FOLLICLE,36281,12706
9802,FOLLICLE,36264,12690
9803,FOLLICLE,36247,12673
9804,FOLLICLE,36230,12673
9805,FOLLICLE,36196,12639
9806,FOLLICLE,36163,12622
9807,FOLLICLE,36129,12605
9808,FOLLICLE,36112,12605
9809,FOLLICLE,36095,12588
9810,FOLLICLE,36078,12588
9811,FOLLICLE,36078,12571
9812,FOLLICLE,36061,12571
9813,FOLLICLE,36045,12555
9814,FOLLICLE,36028,12555
9815,FOLLICLE,36011,12555
9816,FOLLICLE,35994,12555
9817,FOLLICLE,35960,12571
9818,FOLLICLE,36855,17280
9819,FOLLICLE,36871,17296
9820,FOLLICLE,36871,17313
9821,FOLLICLE,36888,17330
9822,FOLLICLE,36888,17347
9823,FOLLICLE,36905,17364
9824,FOLLICLE,36922,17364
9825,FOLLICLE,36939,17415
9826,FOLLICLE,36956,17448
9827,FOLLICLE,36973,17482
9828,FOLLICLE,36973,17499
9829,FOLLICLE,36990,17533
9830,FOLLICLE,37006,17566
9831,FOLLICLE,37006,17583
9832,FOLLICLE,37040,17600
9833,FOLLICLE,37040,17634
9834,FOLLICLE,37057,17668
9835,FOLLICLE,37074,17685
9836,FOLLICLE,37091,17718
9837,FOLLICLE,37091,17735
9838,FOLLICLE,37091,17803
9839,FOLLICLE,37125,17870
9840,FOLLICLE,37141,17921
9841,FOLLICLE,37141,17938
9842,FOLLICLE,37158,17971
9843,FOLLICLE,37158,17988
9844,FOLLICLE,37158,18005
9845,FOLLICLE,37158,18022
9846,FOLLICLE,37158,18056
9847,FOLLICLE,37175,18090
9848,FOLLICLE,37175,18106
9849,FOLLICLE,37175,18123
9850,FOLLICLE,37192,18140
9851,FOLLICLE,37192,18174
9852,FOLLICLE,37192,18191
9853,FOLLICLE,37192,18208
9854,FOLLICLE,37192,18258
9855,FOLLICLE,37192,18275
9856,FOLLICLE,37192,18292
9857,FOLLICLE,37192,18326
9858,FOLLICLE,37192,18360
9859,FOLLICLE,37192,18376
9860,FOLLICLE,37192,18393
9861,FOLLICLE,37192,18410
9862,FOLLICLE,37192,18427
9863,FOLLICLE,37192,18444
9864,FOLLICLE,37192,18478
9865,FOLLICLE,37192,18511
9866,FOLLICLE,37192,18545
9867,FOLLICLE,37175,18562
9868,FOLLICLE,37175,18613
9869,FOLLICLE,37141,18646
9870,FOLLICLE,37141,18663
9871,FOLLICLE,37125,18697
9872,FOLLICLE,37091,18714
9873,FOLLICLE,37074,18748
9874,FOLLICLE,37040,18765
9875,FOLLICLE,37023,18781
9876,FOLLICLE,36990,18815
9877,FOLLICLE,36939,18832
9878,FOLLICLE,36905,18832
9879,FOLLICLE,36871,18866
9880,FOLLICLE,36838,18883
9881,FOLLICLE,36821,18883
9882,FOLLICLE,36804,18883
9883,FOLLICLE,36804,18900
9884,FOLLICLE,36770,18900
9885,FOLLICLE,36753,18900
9886,FOLLICLE,36720,18916
9887,FOLLICLE,36703,18916
9888,FOLLICLE,36669,18916
9889,FOLLICLE,36652,18916
9890,FOLLICLE,36635,18916
9891,FOLLICLE,36618,18916
9892,FOLLICLE,36568,18916
9893,FOLLICLE,36534,18916
9894,FOLLICLE,36500,18916
9895,FOLLICLE,36466,18916
9896,FOLLICLE,36433,18916
9897,FOLLICLE,36399,18916
9898,FOLLICLE,36365,18916
9899,FOLLICLE,36315,18916
9900,FOLLICLE,36247,18883
9901,FOLLICLE,36180,18866
9902,FOLLICLE,36146,18849
9903,FOLLICLE,36095,18849
9904,FOLLICLE,36061,18815
9905,FOLLICLE,36028,18815
9906,FOLLICLE,35994,18815
9907,FOLLICLE,35977,18798
9908,FOLLICLE,35926,18798
9909,FOLLICLE,35893,18765
9910,FOLLICLE,35859,18765
9911,FOLLICLE,35808,18731
9912,FOLLICLE,35758,18697
9913,FOLLICLE,35707,18680
9914,FOLLICLE,35673,18646
9915,FOLLICLE,35656,18630
9916,FOLLICLE,35606,18596
9917,FOLLICLE,35589,18579
9918,FOLLICLE,35521,18545
9919,FOLLICLE,35505,18545
9920,FOLLICLE,35488,18528
9921,FOLLICLE,35471,18511
9922,FOLLICLE,35437,18478
9923,FOLLICLE,35403,18461
9924,FOLLICLE,35370,18444
9925,FOLLICLE,35353,18427
9926,FOLLICLE,35336,18410
9927,FOLLICLE,35319,18393
9928,FOLLICLE,35302,18376
9929,FOLLICLE,35285,18360
9930,FOLLICLE,35268,18343
9931,FOLLICLE,35235,18292
9932,FOLLICLE,35218,18275
9933,FOLLICLE,35218,18225
9934,FOLLICLE,35184,18191
9935,FOLLICLE,35167,18140
9936,FOLLICLE,35167,18123
9937,FOLLICLE,35150,18073
9938,FOLLICLE,35133,18056
9939,FOLLICLE,35133,18022
9940,FOLLICLE,35133,17988
9941,FOLLICLE,35116,17938
9942,FOLLICLE,35116,17904
9943,FOLLICLE,35100,17853
9944,FOLLICLE,35100,17820
9945,FOLLICLE,35100,17803
9946,FOLLICLE,35100,17752
9947,FOLLICLE,35100,17718
9948,FOLLICLE,35100,17701
9949,FOLLICLE,35100,17668
9950,FOLLICLE,35100,17651
9951,FOLLICLE,35100,17617
9952,FOLLICLE,35100,17566
9953,FOLLICLE,35100,17550
9954,FOLLICLE,35100,17516
9955,FOLLICLE,35100,17499
9956,FOLLICLE,35100,17448
9957,FOLLICLE,35116,17398
9958,FOLLICLE,35116,17381
9959,FOLLICLE,35133,17347
9960,FOLLICLE,35133,17330
9961,FOLLICLE,35150,17296
9962,FOLLICLE,35184,17246
9963,FOLLICLE,35184,17229
9964,FOLLICLE,35201,17195
9965,FOLLICLE,35201,17178
9966,FOLLICLE,35218,17145
9967,FOLLICLE,35251,17094
9968,FOLLICLE,35268,17043
9969,FOLLICLE,35302,17010
9970,FOLLICLE,35302,16993
9971,FOLLICLE,35336,16959
9972,FOLLICLE,35353,16942
9973,FOLLICLE,35353,16908
9974,FOLLICLE,35370,16908
9975,FOLLICLE,35370,16891
9976,FOLLICLE,35386,16858
9977,FOLLICLE,35403,16858
9978,FOLLICLE,35420,16841
9979,FOLLICLE,35437,16824
9980,FOLLICLE,35454,16824
9981,FOLLICLE,35505,16807
9982,FOLLICLE,35538,16790
9983,FOLLICLE,35555,16790
9984,FOLLICLE,35589,16773
9985,FOLLICLE,35606,16773
9986,FOLLICLE,35623,16773
9987,FOLLICLE,35640,16773
9988,FOLLICLE,35673,16773
9989,FOLLICLE,35741,16773
9990,FOLLICLE,35791,16773
9991,FOLLICLE,35808,16773
9992,FOLLICLE,35842,16773
9993,FOLLICLE,35876,16773
9994,FOLLICLE,35926,16773
9995,FOLLICLE,35960,16773
9996,FOLLICLE,36011,16773
9997,FOLLICLE,36078,16790
9998,FOLLICLE,36112,16807
9999,FOLLICLE,36196,16841
10000,FOLLICLE,36281,16858
10001,FOLLICLE,36331,16858
10002,FOLLICLE,36365,16891
10003,FOLLICLE,36433,16908
10004,FOLLICLE,36450,16908
10005,FOLLICLE,36483,16925
10006,FOLLICLE,36534,16942
10007,FOLLICLE,36551,16959
10008,FOLLICLE,36585,16976
10009,FOLLICLE,36635,16993
10010,FOLLICLE,36652,17010
10011,FOLLICLE,36669,17026
10012,FOLLICLE,36703,17043
10013,FOLLICLE,36720,17060
10014,FOLLICLE,36736,17060
10015,FOLLICLE,36770,17077
10016,FOLLICLE,36770,17094
10017,FOLLICLE,36804,17111
10018,FOLLICLE,36804,17128
10019,FOLLICLE,36821,17128
10020,FOLLICLE,36838,17145
10021,FOLLICLE,36838,17161
10022,FOLLICLE,36855,17161
10023,FOLLICLE,36871,17178
10024,FOLLICLE,36871,17195
10025,FOLLICLE,36871,17212
10026,FOLLICLE,36871,17229
10027,FOLLICLE,36871,17246
10028,FOLLICLE,36888,17263
10029,FOLLICLE,36855,17280
10030,FOLLICLE,37816,20823
10031,FOLLICLE,37783,20806
10032,FOLLICLE,37749,20806
10033,FOLLICLE,37698,20790
10034,FOLLICLE,37665,20790
10035,FOLLICLE,37648,20790
10036,FOLLICLE,37631,20790
10037,FOLLICLE,37563,20790
10038,FOLLICLE,37530,20790
10039,FOLLICLE,37445,20790
10040,FOLLICLE,37411,20790
10041,FOLLICLE,37361,20790
10042,FOLLICLE,37327,20790
10043,FOLLICLE,37310,20790
10044,FOLLICLE,37260,20790
10045,FOLLICLE,37192,20806
10046,FOLLICLE,37091,20823
10047,FOLLICLE,37057,20857
10048,FOLLICLE,36990,20874
10049,FOLLICLE,36956,20874
10050,FOLLICLE,36939,20908
10051,FOLLICLE,36905,20925
10052,FOLLICLE,36888,20925
10053,FOLLICLE,36855,20941
10054,FOLLICLE,36838,20958
10055,FOLLICLE,36821,20975
10056,FOLLICLE,36804,20992
10057,FOLLICLE,36770,21009
10058,FOLLICLE,36753,21026
10059,FOLLICLE,36736,21026
10060,FOLLICLE,36686,21076
10061,FOLLICLE,36669,21093
10062,FOLLICLE,36635,21110
10063,FOLLICLE,36618,21127
10064,FOLLICLE,36585,21161
10065,FOLLICLE,36568,21178
10066,FOLLICLE,36551,21211
10067,FOLLICLE,36534,21211
10068,FOLLICLE,36517,21228
10069,FOLLICLE,36517,21245
10070,FOLLICLE,36500,21262
10071,FOLLICLE,36500,21279
10072,FOLLICLE,36483,21279
10073,FOLLICLE,36450,21330
10074,FOLLICLE,36433,21346
10075,FOLLICLE,36416,21363
10076,FOLLICLE,36365,21431
10077,FOLLICLE,36348,21448
10078,FOLLICLE,36315,21498
10079,FOLLICLE,36315,21515
10080,FOLLICLE,36298,21532
10081,FOLLICLE,36264,21583
10082,FOLLICLE,36264,21600
10083,FOLLICLE,36230,21633
10084,FOLLICLE,36230,21650
10085,FOLLICLE,36196,21701
10086,FOLLICLE,36180,21735
10087,FOLLICLE,36163,21735
10088,FOLLICLE,36146,21785
10089,FOLLICLE,36129,21819
10090,FOLLICLE,36112,21836
10091,FOLLICLE,36112,21853
10092,FOLLICLE,36095,21886
10093,FOLLICLE,36078,21920
10094,FOLLICLE,36061,21937
10095,FOLLICLE,36061,21971
10096,FOLLICLE,36045,21971
10097,FOLLICLE,36045,22005
10098,FOLLICLE,36045,22021
10099,FOLLICLE,36011,22072
10100,FOLLICLE,35994,22106
10101,FOLLICLE,35994,22140
10102,FOLLICLE,35994,22156
10103,FOLLICLE,35960,22190
10104,FOLLICLE,35960,22207
10105,FOLLICLE,35960,22224
10106,FOLLICLE,35960,22241
10107,FOLLICLE,35960,22275
10108,FOLLICLE,35960,22291
10109,FOLLICLE,35960,22325
10110,FOLLICLE,35960,22359
10111,FOLLICLE,35960,22393
10112,FOLLICLE,35960,22426
10113,FOLLICLE,35960,22443
10114,FOLLICLE,35960,22477
10115,FOLLICLE,35960,22494
10116,FOLLICLE,35960,22511
10117,FOLLICLE,35960,22545
10118,FOLLICLE,35960,22595
10119,FOLLICLE,35977,22646
10120,FOLLICLE,35977,22663
10121,FOLLICLE,35977,22680
10122,FOLLICLE,35977,22696
10123,FOLLICLE,35994,22730
10124,FOLLICLE,36011,22730
10125,FOLLICLE,36028,22764
10126,FOLLICLE,36028,22781
10127,FOLLICLE,36045,22815
10128,FOLLICLE,36078,22848
10129,FOLLICLE,36095,22865
10130,FOLLICLE,36112,22899
10131,FOLLICLE,36112,22916
10132,FOLLICLE,36112,22933
10133,FOLLICLE,36129,22950
10134,FOLLICLE,36163,22966
10135,FOLLICLE,36163,23000
10136,FOLLICLE,36196,23034
10137,FOLLICLE,36196,23051
10138,FOLLICLE,36213,23068
10139,FOLLICLE,36230,23068
10140,FOLLICLE,36230,23084
10141,FOLLICLE,36264,23118
10142,FOLLICLE,36281,23152
10143,FOLLICLE,36315,23186
10144,FOLLICLE,36331,23203
10145,FOLLICLE,36365,23253
10146,FOLLICLE,36382,23270
10147,FOLLICLE,36399,23304
10148,FOLLICLE,36416,23338
10149,FOLLICLE,36433,23354
10150,FOLLICLE,36450,23354
10151,FOLLICLE,36466,23388
10152,FOLLICLE,36483,23405
10153,FOLLICLE,36534,23473
10154,FOLLICLE,36551,23489
10155,FOLLICLE,36585,23523
10156,FOLLICLE,36601,23540
10157,FOLLICLE,36618,23574
10158,FOLLICLE,36652,23591
10159,FOLLICLE,36669,23624
10160,FOLLICLE,36703,23658
10161,FOLLICLE,36720,23675
10162,FOLLICLE,36753,23726
10163,FOLLICLE,36821,23776
10164,FOLLICLE,36871,23810
10165,FOLLICLE,36922,23810
10166,FOLLICLE,36973,23844
10167,FOLLICLE,36990,23861
10168,FOLLICLE,37023,23878
10169,FOLLICLE,37057,23894
10170,FOLLICLE,37091,23911
10171,FOLLICLE,37158,23928
10172,FOLLICLE,37209,23928
10173,FOLLICLE,37260,23962
10174,FOLLICLE,37276,23962
10175,FOLLICLE,37327,23979
10176,FOLLICLE,37361,23979
10177,FOLLICLE,37411,23979
10178,FOLLICLE,37428,23979
10179,FOLLICLE,37496,23979
10180,FOLLICLE,37530,23979
10181,FOLLICLE,37563,23979
10182,FOLLICLE,37597,23979
10183,FOLLICLE,37648,23979
10184,FOLLICLE,37681,23962
10185,FOLLICLE,37715,23945
10186,FOLLICLE,37732,23945
10187,FOLLICLE,37766,23928
10188,FOLLICLE,37800,23911
10189,FOLLICLE,37850,23894
10190,FOLLICLE,37867,23878
10191,FOLLICLE,37884,23861
10192,FOLLICLE,37918,23844
10193,FOLLICLE,37935,23827
10194,FOLLICLE,37968,23793
10195,FOLLICLE,38019,23759
10196,FOLLICLE,38053,23726
10197,FOLLICLE,38070,23709
10198,FOLLICLE,38120,23675
10199,FOLLICLE,38171,23641
10200,FOLLICLE,38188,23624
10201,FOLLICLE,38205,23591
10202,FOLLICLE,38255,23574
10203,FOLLICLE,38289,23540
10204,FOLLICLE,38306,23506
10205,FOLLICLE,38323,23473
10206,FOLLICLE,38340,23439
10207,FOLLICLE,38356,23405
10208,FOLLICLE,38390,23371
10209,FOLLICLE,38407,23338
10210,FOLLICLE,38407,23321
10211,FOLLICLE,38441,23270
10212,FOLLICLE,38458,23236
10213,FOLLICLE,38475,23203
10214,FOLLICLE,38491,23169
10215,FOLLICLE,38508,23135
10216,FOLLICLE,38508,23118
10217,FOLLICLE,38525,23068
10218,FOLLICLE,38542,23068
10219,FOLLICLE,38542,23017
10220,FOLLICLE,38542,23000
10221,FOLLICLE,38559,22983
10222,FOLLICLE,38559,22966
10223,FOLLICLE,38559,22916
10224,FOLLICLE,38576,22899
10225,FOLLICLE,38593,22882
10226,FOLLICLE,38593,22865
10227,FOLLICLE,38593,22831
10228,FOLLICLE,38610,22798
10229,FOLLICLE,38610,22764
10230,FOLLICLE,38626,22747
10231,FOLLICLE,38626,22696
10232,FOLLICLE,38643,22663
10233,FOLLICLE,38643,22646
10234,FOLLICLE,38643,22612
10235,FOLLICLE,38660,22578
10236,FOLLICLE,38660,22561
10237,FOLLICLE,38677,22528
10238,FOLLICLE,38677,22494
10239,FOLLICLE,38677,22460
10240,FOLLICLE,38694,22410
10241,FOLLICLE,38694,22376
10242,FOLLICLE,38711,22342
10243,FOLLICLE,38711,22291
10244,FOLLICLE,38711,22275
10245,FOLLICLE,38711,22241
10246,FOLLICLE,38711,22224
10247,FOLLICLE,38711,22173
10248,FOLLICLE,38711,22140
10249,FOLLICLE,38711,22123
10250,FOLLICLE,38711,22089
10251,FOLLICLE,38711,22072
10252,FOLLICLE,38711,22021
10253,FOLLICLE,38711,22005
10254,FOLLICLE,38694,21954
10255,FOLLICLE,38694,21920
10256,FOLLICLE,38694,21870
10257,FOLLICLE,38677,21836
10258,FOLLICLE,38677,21819
10259,FOLLICLE,38660,21785
10260,FOLLICLE,38643,21768
10261,FOLLICLE,38643,21718
10262,FOLLICLE,38610,21667
10263,FOLLICLE,38593,21633
10264,FOLLICLE,38576,21600
10265,FOLLICLE,38576,21583
10266,FOLLICLE,38542,21532
10267,FOLLICLE,38542,21515
10268,FOLLICLE,38525,21481
10269,FOLLICLE,38508,21448
10270,FOLLICLE,38491,21431
10271,FOLLICLE,38475,21380
10272,FOLLICLE,38424,21313
10273,FOLLICLE,38407,21279
10274,FOLLICLE,38373,21245
10275,FOLLICLE,38356,21211
10276,FOLLICLE,38323,21144
10277,FOLLICLE,38306,21144
10278,FOLLICLE,38289,21110
10279,FOLLICLE,38272,21076
10280,FOLLICLE,38255,21076
10281,FOLLICLE,38238,21060
10282,FOLLICLE,38238,21043
10283,FOLLICLE,38221,21026
10284,FOLLICLE,38205,21026
10285,FOLLICLE,38171,20992
10286,FOLLICLE,38103,20975
10287,FOLLICLE,38070,20958
10288,FOLLICLE,38053,20941
10289,FOLLICLE,38002,20925
10290,FOLLICLE,38002,20908
10291,FOLLICLE,37985,20908
10292,FOLLICLE,37951,20891
10293,FOLLICLE,37935,20891
10294,FOLLICLE,37867,20857
10295,FOLLICLE,37867,20840
10296,FOLLICLE,37833,20840
10297,FOLLICLE,37800,20840
10298,FOLLICLE,37816,20823
10299,FOLLICLE,44381,10902
10300,FOLLICLE,44347,10902
10301,FOLLICLE,44330,10902
10302,FOLLICLE,44280,10902
10303,FOLLICLE,44263,10902
10304,FOLLICLE,44229,10902
10305,FOLLICLE,44212,10885
10306,FOLLICLE,44179,10885
10307,FOLLICLE,44162,10885
10308,FOLLICLE,44128,10885
10309,FOLLICLE,44111,10868
10310,FOLLICLE,44077,10868
10311,FOLLICLE,44060,10868
10312,FOLLICLE,44027,10868
10313,FOLLICLE,44010,10868
10314,FOLLICLE,43959,10868
10315,FOLLICLE,43925,10868
10316,FOLLICLE,43909,10868
10317,FOLLICLE,43858,10868
10318,FOLLICLE,43841,10868
10319,FOLLICLE,43824,10868
10320,FOLLICLE,43807,10868
10321,FOLLICLE,43774,10868
10322,FOLLICLE,43757,10868
10323,FOLLICLE,43723,10868
10324,FOLLICLE,43689,10868
10325,FOLLICLE,43672,10868
10326,FOLLICLE,43622,10868
10327,FOLLICLE,43605,10868
10328,FOLLICLE,43554,10868
10329,FOLLICLE,43520,10868
10330,FOLLICLE,43504,10868
10331,FOLLICLE,43453,10868
10332,FOLLICLE,43402,10868
10333,FOLLICLE,43369,10868
10334,FOLLICLE,43318,10902
10335,FOLLICLE,43301,10902
10336,FOLLICLE,43250,10902
10337,FOLLICLE,43217,10918
10338,FOLLICLE,43200,10918
10339,FOLLICLE,43149,10935
10340,FOLLICLE,43132,10952
10341,FOLLICLE,43115,10969
10342,FOLLICLE,43082,10969
10343,FOLLICLE,43031,11003
10344,FOLLICLE,42997,11020
10345,FOLLICLE,42980,11037
10346,FOLLICLE,42947,11053
10347,FOLLICLE,42930,11070
10348,FOLLICLE,42913,11087
10349,FOLLICLE,42896,11104
10350,FOLLICLE,42896,11121
10351,FOLLICLE,42862,11121
10352,FOLLICLE,42845,11138
10353,FOLLICLE,42845,11155
10354,FOLLICLE,42845,11172
10355,FOLLICLE,42829,11188
10356,FOLLICLE,42829,11205
10357,FOLLICLE,42812,11222
10358,FOLLICLE,42795,11239
10359,FOLLICLE,42795,11256
10360,FOLLICLE,42795,11273
10361,FOLLICLE,42761,11323
10362,FOLLICLE,42761,11340
10363,FOLLICLE,42761,11357
10364,FOLLICLE,42761,11374
10365,FOLLICLE,42761,11391
10366,FOLLICLE,42744,11408
10367,FOLLICLE,42744,11442
10368,FOLLICLE,42744,11458
10369,FOLLICLE,42744,11475
10370,FOLLICLE,42744,11509
10371,FOLLICLE,42744,11526
10372,FOLLICLE,42744,11560
10373,FOLLICLE,42744,11577
10374,FOLLICLE,42744,11610
10375,FOLLICLE,42744,11627
10376,FOLLICLE,42744,11661
10377,FOLLICLE,42744,11678
10378,FOLLICLE,42744,11728
10379,FOLLICLE,42744,11745
10380,FOLLICLE,42744,11779
10381,FOLLICLE,42744,11796
10382,FOLLICLE,42744,11830
10383,FOLLICLE,42761,11847
10384,FOLLICLE,42761,11863
10385,FOLLICLE,42761,11880
10386,FOLLICLE,42778,11897
10387,FOLLICLE,42778,11931
10388,FOLLICLE,42778,11948
10389,FOLLICLE,42795,11982
10390,FOLLICLE,42812,12032
10391,FOLLICLE,42829,12049
10392,FOLLICLE,42829,12083
10393,FOLLICLE,42845,12100
10394,FOLLICLE,42845,12117
10395,FOLLICLE,42862,12133
10396,FOLLICLE,42879,12167
10397,FOLLICLE,42879,12184
10398,FOLLICLE,42913,12218
10399,FOLLICLE,42913,12235
10400,FOLLICLE,42930,12252
10401,FOLLICLE,42930,12268
10402,FOLLICLE,42964,12302
10403,FOLLICLE,42964,12319
10404,FOLLICLE,42980,12353
10405,FOLLICLE,42980,12387
10406,FOLLICLE,42997,12403
10407,FOLLICLE,43031,12454
10408,FOLLICLE,43031,12488
10409,FOLLICLE,43048,12505
10410,FOLLICLE,43048,12522
10411,FOLLICLE,43082,12555
10412,FOLLICLE,43099,12606
10413,FOLLICLE,43115,12640
10414,FOLLICLE,43132,12657
10415,FOLLICLE,43132,12673
10416,FOLLICLE,43149,12707
10417,FOLLICLE,43183,12758
10418,FOLLICLE,43200,12775
10419,FOLLICLE,43234,12808
10420,FOLLICLE,43234,12825
10421,FOLLICLE,43250,12859
10422,FOLLICLE,43284,12893
10423,FOLLICLE,43301,12910
10424,FOLLICLE,43318,12943
10425,FOLLICLE,43335,12960
10426,FOLLICLE,43352,12977
10427,FOLLICLE,43369,12994
10428,FOLLICLE,43402,13028
10429,FOLLICLE,43402,13045
10430,FOLLICLE,43436,13062
10431,FOLLICLE,43453,13078
10432,FOLLICLE,43470,13095
10433,FOLLICLE,43487,13095
10434,FOLLICLE,43487,13112
10435,FOLLICLE,43504,13129
10436,FOLLICLE,43537,13146
10437,FOLLICLE,43571,13163
10438,FOLLICLE,43588,13197
10439,FOLLICLE,43622,13213
10440,FOLLICLE,43655,13230
10441,FOLLICLE,43672,13230
10442,FOLLICLE,43672,13247
10443,FOLLICLE,43689,13264
10444,FOLLICLE,43757,13298
10445,FOLLICLE,43790,13315
10446,FOLLICLE,43807,13315
10447,FOLLICLE,43841,13332
10448,FOLLICLE,43841,13348
10449,FOLLICLE,43858,13348
10450,FOLLICLE,43892,13365
10451,FOLLICLE,43909,13365
10452,FOLLICLE,43925,13365
10453,FOLLICLE,43942,13365
10454,FOLLICLE,43976,13399
10455,FOLLICLE,43993,13399
10456,FOLLICLE,44010,13399
10457,FOLLICLE,44060,13399
10458,FOLLICLE,44111,13399
10459,FOLLICLE,44128,13399
10460,FOLLICLE,44179,13416
10461,FOLLICLE,44229,13416
10462,FOLLICLE,44229,13433
10463,FOLLICLE,44280,13433
10464,FOLLICLE,44297,13433
10465,FOLLICLE,44314,13433
10466,FOLLICLE,44330,13433
10467,FOLLICLE,44364,13433
10468,FOLLICLE,44398,13433
10469,FOLLICLE,44449,13433
10470,FOLLICLE,44499,13433
10471,FOLLICLE,44533,13433
10472,FOLLICLE,44584,13433
10473,FOLLICLE,44634,13433
10474,FOLLICLE,44651,13433
10475,FOLLICLE,44685,13433
10476,FOLLICLE,44735,13433
10477,FOLLICLE,44769,13433
10478,FOLLICLE,44820,13433
10479,FOLLICLE,44854,13433
10480,FOLLICLE,44870,13433
10481,FOLLICLE,44887,13433
10482,FOLLICLE,44921,13416
10483,FOLLICLE,44955,13399
10484,FOLLICLE,44972,13382
10485,FOLLICLE,44989,13382
10486,FOLLICLE,45022,13382
10487,FOLLICLE,45073,13348
10488,FOLLICLE,45090,13332
10489,FOLLICLE,45090,13315
10490,FOLLICLE,45124,13298
10491,FOLLICLE,45140,13298
10492,FOLLICLE,45174,13264
10493,FOLLICLE,45191,13247
10494,FOLLICLE,45225,13230
10495,FOLLICLE,45242,13213
10496,FOLLICLE,45275,13197
10497,FOLLICLE,45292,13197
10498,FOLLICLE,45326,13180
10499,FOLLICLE,45343,13180
10500,FOLLICLE,45377,13146
10501,FOLLICLE,45410,13129
10502,FOLLICLE,45410,13112
10503,FOLLICLE,45444,13078
10504,FOLLICLE,45461,13078
10505,FOLLICLE,45478,13062
10506,FOLLICLE,45529,13028
10507,FOLLICLE,45545,13028
10508,FOLLICLE,45562,13011
10509,FOLLICLE,45579,12994
10510,FOLLICLE,45613,12977
10511,FOLLICLE,45630,12943
10512,FOLLICLE,45647,12927
10513,FOLLICLE,45664,12927
10514,FOLLICLE,45680,12910
10515,FOLLICLE,45714,12893
10516,FOLLICLE,45714,12876
10517,FOLLICLE,45731,12876
10518,FOLLICLE,45748,12842
10519,FOLLICLE,45765,12842
10520,FOLLICLE,45765,12825
10521,FOLLICLE,45782,12808
10522,FOLLICLE,45799,12775
10523,FOLLICLE,45815,12775
10524,FOLLICLE,45815,12758
10525,FOLLICLE,45815,12741
10526,FOLLICLE,45832,12724
10527,FOLLICLE,45832,12690
10528,FOLLICLE,45849,12673
10529,FOLLICLE,45866,12657
10530,FOLLICLE,45866,12640
10531,FOLLICLE,45866,12623
10532,FOLLICLE,45866,12606
10533,FOLLICLE,45883,12589
10534,FOLLICLE,45883,12555
10535,FOLLICLE,45900,12522
10536,FOLLICLE,45900,12505
10537,FOLLICLE,45900,12488
10538,FOLLICLE,45917,12488
10539,FOLLICLE,45917,12454
10540,FOLLICLE,45917,12437
10541,FOLLICLE,45917,12420
10542,FOLLICLE,45917,12387
10543,FOLLICLE,45917,12370
10544,FOLLICLE,45917,12336
10545,FOLLICLE,45917,12319
10546,FOLLICLE,45917,12285
10547,FOLLICLE,45917,12268
10548,FOLLICLE,45917,12252
10549,FOLLICLE,45917,12235
10550,FOLLICLE,45917,12218
10551,FOLLICLE,45917,12201
10552,FOLLICLE,45917,12167
10553,FOLLICLE,45917,12133
10554,FOLLICLE,45917,12100
10555,FOLLICLE,45917,12066
10556,FOLLICLE,45900,12066
10557,FOLLICLE,45900,12015
10558,FOLLICLE,45900,11998
10559,FOLLICLE,45900,11982
10560,FOLLICLE,45883,11965
10561,FOLLICLE,45866,11931
10562,FOLLICLE,45849,11880
10563,FOLLICLE,45832,11863
10564,FOLLICLE,45832,11830
10565,FOLLICLE,45815,11813
10566,FOLLICLE,45799,11779
